"Exp_names","Iteration","Metric-name","avg","min","max","50th Percentile","75th percentile","90th percentile","95th percentile","96th percentile","97th percentile","98th percentile","99th percentile","99.99th percentile","99.999th percentile","Value-1","Value-2","Value-3","Value-4","Value-5","Value-6","Value-7","Value-8","Value-9","Value-10","Value-11","Value-12","Value-13","Value-14","Value-15","Value-16","Value-17","Value-18","Value-19","Value-20","Value-21","Value-22","Value-23","Value-24","Value-25","timestamp-1","timestamp-2","timestamp-3","timestamp-4","timestamp-5","timestamp-6","timestamp-7","timestamp-8","timestamp-9","timestamp-10","timestamp-11","timestamp-12","timestamp-13","timestamp-14","timestamp-15","timestamp-16","timestamp-17","timestamp-18","timestamp-19","timestamp-20","timestamp-21","timestamp-22","timestamp-23","timestamp-24","timestamp-25"
"page-rank","ITR-2","fsiototal-measure",8.90000000000009E-09,8.90000000000009E-09,8.90000000000009E-09,1.1E-08,1.34666666666666E-08,1.83666666666667E-08,1.89333333333333E-08,1.90333333333333E-08,1.90333333333333E-08,1.90333333333333E-08,1.90333333333333E-08,1.90333333333333E-08,1.90333333333333E-08,8.90E-09,8.90E-09,1.84E-08,1.84E-08,9.63E-09,9.63E-09,9.63E-09,8.17E-09,8.17E-09,1.35E-08,1.35E-08,1.35E-08,8.27E-09,8.27E-09,1.28E-08,1.28E-08,9.17E-09,1.24E-08,1.24E-08,1.24E-08,8.43E-09,8.43E-09,1.90E-08,1.90E-08,,1661242128.762,1661242143.92,1661242159.072,1661242174.207,1661242189.331,1661242189.83,1661242205.015,1661242220.147,1661242235.32,1661242250.363,1661242250.914,1661242266.099,1661242281.241,1661242296.304,1661242311.439,1661242311.998,1661242342.25,1661242357.393,1661242372.468,1661242372.987,1661242388.137,1661242403.157,1661242418.21,1661242433.261,
"page-rank","ITR-2","fsreadtotal-measure",6.66666666667E-11,0,1.333333333334E-10,0,2.3333333333328E-10,2.33333333333393E-10,1.7533333333333E-09,2.13333333333327E-09,2.13333333333327E-09,2.13333333333327E-09,2.13333333333327E-09,2.13333333333327E-09,2.13333333333327E-09,0,0,2.13E-09,2.13E-09,2.33E-10,2.33E-10,2.33E-10,0,0,0,0,0,0,0,0,0,0,0,2.33E-10,2.33E-10,2.33E-10,0,0,1.33E-10,1.33E-10,1661242128.731,1661242143.896,1661242159.062,1661242174.242,1661242189.352,1661242189.813,1661242204.927,1661242220.121,1661242235.364,1661242250.448,1661242250.909,1661242266.087,1661242281.155,1661242296.252,1661242311.363,1661242311.975,1661242327.112,1661242342.168,1661242357.405,1661242372.47,1661242373.029,1661242388.16,1661242403.213,1661242418.351,1661242433.37
"page-rank","ITR-2","fswritetotal-measure",2.94000000000003E-08,2.94000000000003E-08,2.94000000000003E-08,3.44500000000003E-08,5.02333333333328E-08,5.04333333333332E-08,3.27760000000001E-07,3.76700000000001E-07,3.76700000000001E-07,3.76700000000001E-07,3.76700000000001E-07,3.76700000000001E-07,3.76700000000001E-07,2.94E-08,2.94E-08,3.50E-08,3.50E-08,5.04E-08,5.04E-08,5.04E-08,2.04E-08,2.04E-08,3.53E-08,3.53E-08,3.53E-08,1.95E-08,1.95E-08,3.39E-08,3.39E-08,3.39E-08,2.16E-08,2.19E-08,2.19E-08,5.02E-08,5.02E-08,3.77E-07,3.77E-07,,1661242128.722,1661242143.777,1661242159.057,1661242174.178,1661242189.211,1661242189.819,1661242204.936,1661242219.967,1661242235.242,1661242250.273,1661242250.907,1661242266.089,1661242281.254,1661242296.367,1661242311.533,1661242311.961,1661242327.035,1661242342.083,1661242372.199,1661242373.005,1661242388.175,1661242403.25,1661242418.386,1661242433.402,
"page-rank","ITR-2","netreceivebytes-measure",1083.01666666667,851.6,1314.43333333333,1431.46666666667,2591.7,3191.3,3281.7,3304.3,3304.3,3304.3,3304.3,3304.3,3304.3,851.6,851.6,3046.36666666667,3046.36666666667,758.566666666667,758.566666666667,758.566666666667,3191.3,3191.3,614.1,614.1,614.1,3304.3,3304.3,593.6,593.6,593.6,2591.7,2591.7,1431.46666666667,1431.46666666667,1431.46666666667,2373.73333333333,2373.73333333333,1314.43333333333,1661240715.762,1661240730.898,1661240746.026,1661240761.082,1661240776.143,1661240776.993,1661240792.166,1661240807.298,1661240822.431,1661240837.534,1661240838.001,1661240853.159,1661240868.289,1661240883.43,1661240898.547,1661240899.087,1661240914.236,1661240929.347,1661240944.485,1661240959.587,1661240960.155,1661240975.403,1661240990.441,1661241005.629,1661241020.65
"page-rank","ITR-2","nettransmitbytes-measure",1411.26666666667,1056.23333333333,1766.3,1954.06666666667,3454.93333333333,3902.33333333333,3956.25333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,1056.23333333333,1056.23333333333,3802.33333333333,3802.33333333333,973.5,973.5,973.5,3902.33333333333,3902.33333333333,907.366666666667,907.366666666667,907.366666666667,3969.73333333333,3969.73333333333,960.366666666667,960.366666666667,960.366666666667,3454.93333333333,3454.93333333333,1954.06666666667,1954.06666666667,1954.06666666667,2878.03333333333,2878.03333333333,1766.3,1661240715.853,1661240730.905,1661240746.145,1661240761.232,1661240776.27,1661240777.001,1661240792.163,1661240807.3,1661240822.454,1661240837.582,1661240837.995,1661240853.145,1661240868.193,1661240883.268,1661240898.33,1661240899.058,1661240914.084,1661240929.203,1661240944.253,1661240959.301,1661240960.171,1661240975.374,1661240990.396,1661241005.613,1661241020.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"naive-bayes","ITR-0","cpu-measure",1.71749345783704,1.6839854345037,1.75100148117037,1.6839854345037,1.71552443440741,1.76050359700593,1.7668383408963,1.7668383408963,1.7668383408963,1.7668383408963,1.7668383408963,1.7668383408963,1.7668383408963,1.75100148117037,1.70178003138148,1.70178003138148,1.65451606333704,1.65451606333704,1.65451606333704,1.66838399821481,1.66838399821481,1.71248084257037,1.71248084257037,1.71248084257037,1.63455834008519,1.63455834008519,1.71552443440741,1.71552443440741,1.71552443440741,1.68123501124815,1.68123501124815,1.7668383408963,1.7668383408963,1.7668383408963,1.62172353331481,1.62172353331481,1.6839854345037,1.6839854345037,1661242915.902,1661242931.098,1661242946.183,1661242961.352,1661242976.379,1661242977.038,1661242992.208,1661243007.392,1661243022.547,1661243037.754,1661243038.143,1661243053.294,1661243068.428,1661243083.569,1661243098.634,1661243099.19,1661243114.312,1661243129.504,1661243144.591,1661243159.767,1661243160.271,1661243175.36,1661243190.481,1661243205.521,1661243220.589
"naive-bayes","ITR-0","mem-measure",775725056,314118144,1237331968,316518400,316739584,316801024,1053225779.2,1237331968,1237331968,1237331968,1237331968,1237331968,1237331968,314118144,314191872,314191872,314335232,314335232,314335232,316170240,316170240,316432384,316432384,316432384,316518400,316518400,316616704,316616704,316616704,316678144,316678144,316739584,316739584,316739584,316801024,316801024,1237331968,1237331968,1661242915.959,1661242931.126,1661242946.261,1661242961.372,1661242976.503,1661242977.034,1661242992.185,1661243007.398,1661243022.556,1661243037.748,1661243038.138,1661243053.296,1661243068.451,1661243083.602,1661243098.694,1661243099.189,1661243114.312,1661243129.52,1661243144.633,1661243159.797,1661243160.201,1661243175.235,1661243190.282,1661243205.321,1661243220.359
"naive-bayes","ITR-0","memusage-measure",795072512,318287872,1271857152,320692224,320909312,320974848,1081680691.2,1271857152,1271857152,1271857152,1271857152,1271857152,1271857152,318287872,318365696,318365696,318509056,318509056,318509056,320344064,320344064,320602112,320602112,320602112,320692224,320692224,320786432,320786432,320786432,320851968,320851968,320909312,320909312,320909312,320974848,320974848,1271857152,1271857152,1661242915.952,1661242931.088,1661242946.182,1661242961.352,1661242976.38,1661242977.025,1661242992.13,1661243007.389,1661243022.534,1661243037.752,1661243038.124,1661243053.296,1661243068.41,1661243083.568,1661243098.691,1661243099.188,1661243114.311,1661243129.527,1661243144.645,1661243159.768,1661243160.2,1661243175.248,1661243190.306,1661243205.355,1661243220.404
"naive-bayes","ITR-0","cnetreceivebytes-measure",14.6166666666667,10.9333333333333,18.3,20.6333333333333,29.9,37.5333333333333,39.96,40.5666666666667,40.5666666666667,40.5666666666667,40.5666666666667,40.5666666666667,40.5666666666667,18.3,30.9333333333333,30.9333333333333,20.6333333333333,20.6333333333333,20.6333333333333,29.9,29.9,17.9333333333333,17.9333333333333,17.9333333333333,29.1666666666667,29.1666666666667,10.2,10.2,10.2,40.5666666666667,40.5666666666667,9.5,9.5,9.5,37.5333333333333,37.5333333333333,10.9333333333333,10.9333333333333,1661242915.844,1661242931.103,1661242946.182,1661242961.24,1661242976.337,1661242977.029,1661242992.208,1661243007.375,1661243022.54,1661243037.766,1661243038.137,1661243053.276,1661243068.451,1661243083.598,1661243098.707,1661243099.164,1661243114.32,1661243129.497,1661243144.517,1661243159.597,1661243160.262,1661243175.343,1661243190.362,1661243205.411,1661243220.456
"naive-bayes","ITR-0","cnettransmitbytes-measure",7.86666666666667,6.46666666666667,9.26666666666667,10,14.8666666666667,16.7,20.9933333333334,22.0666666666667,22.0666666666667,22.0666666666667,22.0666666666667,22.0666666666667,22.0666666666667,9.26666666666667,15.6,15.6,10,10,10,12.7,12.7,5.16666666666667,5.16666666666667,5.16666666666667,14.8666666666667,14.8666666666667,3.5,3.5,3.5,22.0666666666667,22.0666666666667,3.43333333333333,3.43333333333333,3.43333333333333,16.7,16.7,6.46666666666667,6.46666666666667,1661242915.974,1661242931.107,1661242946.257,1661242961.353,1661242976.435,1661242977.031,1661242992.208,1661243007.4,1661243022.566,1661243037.76,1661243038.117,1661243053.278,1661243068.362,1661243083.421,1661243098.555,1661243099.19,1661243114.319,1661243129.527,1661243144.638,1661243159.784,1661243160.22,1661243175.258,1661243190.342,1661243205.386,1661243220.427
"naive-bayes","ITR-0","diskdetails-measure",13616878.9333334,0,27233757.8666667,8738.13333333333,1131158186.66667,1131161463.46667,1131165832.53333,1131166924.8,1131166924.8,1131166924.8,1131166924.8,1131166924.8,1131166924.8,0,0,0,1365.33333333333,1365.33333333333,1365.33333333333,1131158186.66667,1131158186.66667,0,0,0,8738.13333333333,8738.13333333333,1365.33333333333,1365.33333333333,1365.33333333333,1131166924.8,1131166924.8,1131161463.46667,1131161463.46667,1131161463.46667,31402.6666666667,31402.6666666667,27233757.8666667,27233757.8666667,1661242915.98,1661242931.098,1661242946.261,1661242961.371,1661242976.477,1661242977.032,1661242992.209,1661243007.38,1661243022.556,1661243037.761,1661243038.133,1661243053.295,1661243068.426,1661243083.593,1661243098.662,1661243099.189,1661243114.312,1661243129.509,1661243144.655,1661243159.798,1661243160.269,1661243175.345,1661243190.413,1661243205.465,1661243220.529
"naive-bayes","ITR-0","fsiototal-measure",1.10500000000001E-08,9.00000000000031E-09,1.30999999999998E-08,9.56666666666686E-09,1.31999999999996E-08,1.38866666666666E-08,1.39666666666666E-08,1.39666666666666E-08,1.39666666666666E-08,1.39666666666666E-08,1.39666666666666E-08,1.39666666666666E-08,1.39666666666666E-08,1.31E-08,7.27E-09,7.27E-09,1.24E-08,1.24E-08,1.24E-08,8.20E-09,8.20E-09,1.40E-08,1.40E-08,1.40E-08,8.97E-09,8.97E-09,8.27E-09,8.27E-09,8.27E-09,1.38E-08,1.38E-08,9.57E-09,9.57E-09,9.57E-09,1.32E-08,1.32E-08,9.00E-09,9.00E-09,1661242915.958,1661242931.123,1661242946.263,1661242961.365,1661242976.419,1661242977.02,1661242992.159,1661243007.353,1661243022.495,1661243037.626,1661243038.006,1661243053.295,1661243068.447,1661243083.602,1661243098.702,1661243099.156,1661243114.33,1661243129.527,1661243144.641,1661243159.78,1661243160.236,1661243175.361,1661243190.464,1661243205.495,1661243220.579
"naive-bayes","ITR-0","fsreadtotal-measure",0,0,0,0,0,2.3333333333328E-10,2.3333333333337E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,0,2.33E-10,2.33E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-10,2.33E-10,0,0,1661242915.948,1661242930.977,1661242946.102,1661242961.193,1661242976.245,1661242976.993,1661242992.148,1661243007.369,1661243022.464,1661243037.745,1661243038.098,1661243053.143,1661243068.28,1661243083.366,1661243098.421,1661243099.185,1661243114.312,1661243129.52,1661243144.593,1661243159.757,1661243160.287,1661243175.353,1661243190.414,1661243205.468,1661243220.517
"naive-bayes","ITR-0","fswritetotal-measure",0,0,0,0,0,2.3333333333328E-10,2.3333333333337E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,0,2.33E-10,2.33E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-10,2.33E-10,0,0,1661242915.948,1661242930.977,1661242946.102,1661242961.193,1661242976.245,1661242976.993,1661242992.148,1661243007.369,1661243022.464,1661243037.745,1661243038.098,1661243053.143,1661243068.28,1661243083.366,1661243098.421,1661243099.185,1661243114.312,1661243129.52,1661243144.593,1661243159.757,1661243160.287,1661243175.353,1661243190.414,1661243205.468,1661243220.517
"naive-bayes","ITR-0","netreceivebytes-measure",1083.01666666667,851.6,1314.43333333333,1431.46666666667,2591.7,3191.3,3281.7,3304.3,3304.3,3304.3,3304.3,3304.3,3304.3,851.6,851.6,3046.36666666667,3046.36666666667,758.566666666667,758.566666666667,758.566666666667,3191.3,3191.3,614.1,614.1,614.1,3304.3,3304.3,593.6,593.6,593.6,2591.7,2591.7,1431.46666666667,1431.46666666667,1431.46666666667,2373.73333333333,2373.73333333333,1314.43333333333,1661240715.762,1661240730.898,1661240746.026,1661240761.082,1661240776.143,1661240776.993,1661240792.166,1661240807.298,1661240822.431,1661240837.534,1661240838.001,1661240853.159,1661240868.289,1661240883.43,1661240898.547,1661240899.087,1661240914.236,1661240929.347,1661240944.485,1661240959.587,1661240960.155,1661240975.403,1661240990.441,1661241005.629,1661241020.65
"naive-bayes","ITR-0","nettransmitbytes-measure",1411.26666666667,1056.23333333333,1766.3,1954.06666666667,3454.93333333333,3902.33333333333,3956.25333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,1056.23333333333,1056.23333333333,3802.33333333333,3802.33333333333,973.5,973.5,973.5,3902.33333333333,3902.33333333333,907.366666666667,907.366666666667,907.366666666667,3969.73333333333,3969.73333333333,960.366666666667,960.366666666667,960.366666666667,3454.93333333333,3454.93333333333,1954.06666666667,1954.06666666667,1954.06666666667,2878.03333333333,2878.03333333333,1766.3,1661240715.853,1661240730.905,1661240746.145,1661240761.232,1661240776.27,1661240777.001,1661240792.163,1661240807.3,1661240822.454,1661240837.582,1661240837.995,1661240853.145,1661240868.193,1661240883.268,1661240898.33,1661240899.058,1661240914.084,1661240929.203,1661240944.253,1661240959.301,1661240960.171,1661240975.374,1661240990.396,1661241005.613,1661241020.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"naive-bayes","ITR-1","cpu-measure",1.61106093838519,1.57519146367778,1.64693041309259,1.64693041309259,1.67905444712222,1.73109269592518,1.76143285094444,1.76143285094444,1.76143285094444,1.76143285094444,1.76143285094444,1.76143285094444,1.76143285094444,1.64693041309259,1.64693041309259,1.6855824633963,1.6855824633963,1.76143285094444,1.76143285094444,1.76143285094444,1.66874977527037,1.66874977527037,1.66427295482222,1.66427295482222,1.66427295482222,1.60182592901111,1.60182592901111,1.64244553652222,1.64244553652222,1.64244553652222,1.67905444712222,1.67905444712222,1.61931743274444,1.61931743274444,1.61931743274444,1.64303830136296,1.64303830136296,1.57519146367778,1661243622.359,1661243637.529,1661243652.646,1661243667.768,1661243682.862,1661243683.423,1661243698.522,1661243713.689,1661243728.875,1661243743.975,1661243744.479,1661243759.658,1661243774.769,1661243789.957,1661243804.986,1661243805.541,1661243820.686,1661243835.778,1661243850.96,1661243866.062,1661243866.607,1661243881.737,1661243896.801,1661243911.946,1661243927.011
"naive-bayes","ITR-1","mem-measure",679421952,264957952,1093885952,267329536,267591680,313654476.8,344330240,374312468.479999,554205839.360001,734099210.24,913992581.119999,1092087018.2912,1093706058.62912,264957952,264957952,265109504,265109504,265162752,265162752,265162752,267182080,267182080,267317248,267317248,267317248,267329536,267329536,267550720,267550720,267550720,267591680,267591680,267640832,267640832,267640832,344330240,344330240,1093885952,1661243622.329,1661243637.44,1661243652.512,1661243667.622,1661243682.663,1661243683.414,1661243698.595,1661243713.717,1661243728.893,1661243743.987,1661243744.477,1661243759.656,1661243774.78,1661243789.962,1661243805.018,1661243805.535,1661243820.646,1661243835.677,1661243850.793,1661243865.865,1661243866.611,1661243881.719,1661243896.851,1661243911.937,1661243926.965
"naive-bayes","ITR-1","memusage-measure",699437056,269025280,1129848832,271396864,271667200,326170214.4,362475520,393170452.479999,577340047.360001,761509642.24,945679237.119998,1128007136.0512,1129664662.40512,269025280,269025280,269176832,269176832,269230080,269230080,269230080,271253504,271253504,271388672,271388672,271388672,271396864,271396864,271622144,271622144,271622144,271667200,271667200,271712256,271712256,271712256,362475520,362475520,1129848832,1661243622.354,1661243637.507,1661243652.527,1661243667.636,1661243682.747,1661243683.414,1661243698.492,1661243713.651,1661243728.729,1661243743.824,1661243744.487,1661243759.649,1661243774.746,1661243789.905,1661243804.944,1661243805.547,1661243820.691,1661243835.815,1661243850.957,1661243866.065,1661243866.593,1661243881.696,1661243896.741,1661243911.832,1661243926.91
"naive-bayes","ITR-1","cnetreceivebytes-measure",19.4,10.2666666666667,28.5333333333333,11.4666666666667,37.7666666666667,38.5,40.6333333333334,41.1666666666667,41.1666666666667,41.1666666666667,41.1666666666667,41.1666666666667,41.1666666666667,10.2666666666667,10.2666666666667,38.4,38.4,10.3,10.3,10.3,37.7666666666667,37.7666666666667,10.6333333333333,10.6333333333333,10.6333333333333,41.1666666666667,41.1666666666667,11.4666666666667,11.4666666666667,11.4666666666667,38.5,38.5,10.4666666666667,10.4666666666667,10.4666666666667,27.3,27.3,28.5333333333333,1661243622.365,1661243637.546,1661243652.652,1661243667.78,1661243682.855,1661243683.418,1661243698.598,1661243713.68,1661243728.852,1661243743.883,1661243744.468,1661243759.541,1661243774.634,1661243789.746,1661243804.848,1661243805.55,1661243820.696,1661243835.805,1661243850.956,1661243866.045,1661243866.603,1661243881.719,1661243896.851,1661243911.953,1661243927.041
"naive-bayes","ITR-1","cnettransmitbytes-measure",9.40000000000001,4.53333333333333,14.2666666666667,5.86666666666667,14.4333333333333,20.4,21.76,22.1,22.1,22.1,22.1,22.1,22.1,4.53333333333333,4.53333333333333,17.2333333333333,17.2333333333333,4.36666666666667,4.36666666666667,4.36666666666667,14.4333333333333,14.4333333333333,5.86666666666667,5.86666666666667,5.86666666666667,22.1,22.1,5.5,5.5,5.5,20.4,20.4,5.33333333333333,5.33333333333333,5.33333333333333,12.7333333333333,12.7333333333333,14.2666666666667,1661243622.342,1661243637.524,1661243652.623,1661243667.666,1661243682.799,1661243683.407,1661243698.521,1661243713.598,1661243728.712,1661243743.81,1661243744.388,1661243759.462,1661243774.538,1661243789.589,1661243804.642,1661243805.56,1661243820.71,1661243835.765,1661243850.963,1661243866.072,1661243866.616,1661243881.732,1661243896.847,1661243911.933,1661243926.969
"naive-bayes","ITR-1","diskdetails-measure",5386922.66666665,0,10773845.3333333,10240,16683554.1333333,1133212467.2,1133438894.08,1133495500.8,1133495500.8,1133495500.8,1133495500.8,1133495500.8,1133495500.8,0,0,1365.33333333333,1365.33333333333,0,0,0,0,0,0,0,0,356215.466666667,356215.466666667,10240,10240,10240,1133495500.8,1133495500.8,1133212467.2,1133212467.2,1133212467.2,16683554.1333333,16683554.1333333,10773845.3333333,1661243622.282,1661243637.538,1661243652.622,1661243667.765,1661243682.868,1661243683.418,1661243698.599,1661243713.704,1661243728.89,1661243743.988,1661243744.469,1661243759.639,1661243774.767,1661243789.862,1661243804.965,1661243805.563,1661243820.68,1661243835.705,1661243850.883,1661243865.948,1661243866.596,1661243881.696,1661243896.843,1661243911.954,1661243927.033
"naive-bayes","ITR-1","fsiototal-measure",1.41666666666665E-08,8.63333333333329E-09,1.96999999999998E-08,9.16666666666689E-09,1.26666666666664E-08,1.326E-08,1.35666666666666E-08,1.38119999999999E-08,1.52839999999999E-08,1.67559999999999E-08,1.82279999999998E-08,1.96852799999998E-08,1.96985279999998E-08,8.63E-09,8.63E-09,1.28E-08,1.28E-08,8.57E-09,8.57E-09,8.57E-09,1.26E-08,1.26E-08,7.97E-09,7.97E-09,7.97E-09,1.27E-08,1.27E-08,9.17E-09,9.17E-09,9.17E-09,1.36E-08,1.36E-08,8.37E-09,8.37E-09,8.37E-09,9.37E-09,9.37E-09,1.97E-08,1661243622.342,1661243637.548,1661243652.647,1661243667.696,1661243682.765,1661243683.425,1661243698.597,1661243713.725,1661243728.878,1661243743.946,1661243744.48,1661243759.642,1661243774.765,1661243789.858,1661243804.917,1661243805.557,1661243820.698,1661243835.819,1661243850.956,1661243866.068,1661243866.593,1661243881.695,1661243896.743,1661243911.811,1661243926.85
